depth,threshold,mktree_seq,mktree_par,mktree_par_2
20,19,2.581341e+01,7.438639e+00
21,19,5.108484e+01,8.362123e+00
22,19,1.021793e+02,8.723153e+00
23,19,2.057992e+02,1.682488e+01
24,19,4.108062e+02,3.277186e+01
25,19,8.229568e+02,6.456420e+01
26,19,1.642692e+03,1.217674e+02
