NAME,PACKEDSIZE
./cleaned_racket/share/pkgs/eopl/tests/chapter5/thread-lang/tests.rkt.out.sexp,176819
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-lang/cps-in-lang.rkt.out.sexp,28605
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-lang/cps-out-lang.rkt.out.sexp,32707
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-lang/cps.rkt.out.sexp,24490
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-lang/data-structures.rkt.out.sexp,19987
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-lang/interp.rkt.out.sexp,13328
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-lang/tests.rkt.out.sexp,151653
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-side-effects-lang/cps-in-lang.rkt.out.sexp,36588
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-side-effects-lang/cps-out-lang.rkt.out.sexp,42945
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-side-effects-lang/cps.rkt.out.sexp,27446
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-side-effects-lang/data-structures.rkt.out.sexp,22447
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-side-effects-lang/interp.rkt.out.sexp,17248
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-side-effects-lang/interp-tests.rkt.out.sexp,153891
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-side-effects-lang/store.rkt.out.sexp,4386
./cleaned_racket/share/pkgs/eopl/tests/chapter6/cps-side-effects-lang/tests.rkt.out.sexp,173343
./cleaned_racket/share/pkgs/eopl/tests/chapter7/checked/checker.rkt.out.sexp,19330
./cleaned_racket/share/pkgs/eopl/tests/chapter7/checked/data-structures.rkt.out.sexp,19201
./cleaned_racket/share/pkgs/eopl/tests/chapter7/checked/environments.rkt.out.sexp,3495
./cleaned_racket/share/pkgs/eopl/tests/chapter7/checked/interp.rkt.out.sexp,10085
./cleaned_racket/share/pkgs/eopl/tests/chapter7/checked/lang.rkt.out.sexp,35438
./cleaned_racket/share/pkgs/eopl/tests/chapter7/checked/tests.rkt.out.sexp,282833
./cleaned_racket/share/pkgs/eopl/tests/chapter7/inferred/data-structures.rkt.out.sexp,19201
./cleaned_racket/share/pkgs/eopl/tests/chapter7/inferred/environments.rkt.out.sexp,3495
./cleaned_racket/share/pkgs/eopl/tests/chapter7/inferred/equal-up-to-gensyms.rkt.out.sexp,4221
./cleaned_racket/share/pkgs/eopl/tests/chapter7/inferred/inferrer.rkt.out.sexp,33984
./cleaned_racket/share/pkgs/eopl/tests/chapter7/inferred/interp.rkt.out.sexp,10085
./cleaned_racket/share/pkgs/eopl/tests/chapter7/inferred/lang.rkt.out.sexp,47254
./cleaned_racket/share/pkgs/eopl/tests/chapter7/inferred/substitutions.rkt.out.sexp,6176
./cleaned_racket/share/pkgs/eopl/tests/chapter7/inferred/tests.rkt.out.sexp,304455
./cleaned_racket/share/pkgs/eopl/tests/chapter7/inferred/unifier.rkt.out.sexp,5712
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/checker.rkt.out.sexp,12116
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/check-modules.rkt.out.sexp,8884
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/data-structures.rkt.out.sexp,26698
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/environments.rkt.out.sexp,9680
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/expand-type.rkt.out.sexp,7929
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/interp.rkt.out.sexp,15998
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/lang.rkt.out.sexp,82908
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/renaming.rkt.out.sexp,7878
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/static-data-structures.rkt.out.sexp,24180
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/subtyping.rkt.out.sexp,8103
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/tests-book.rkt.out.sexp,22462
./cleaned_racket/share/pkgs/eopl/tests/chapter8/abstract-types-lang/test-suite.rkt.out.sexp,2654
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/checker.rkt.out.sexp,12116
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/check-modules.rkt.out.sexp,13226
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/data-structures.rkt.out.sexp,26698
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/environments.rkt.out.sexp,9680
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/expand-type.rkt.out.sexp,8531
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/interp.rkt.out.sexp,19167
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/lang.rkt.out.sexp,92871
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/renaming.rkt.out.sexp,8938
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/static-data-structures.rkt.out.sexp,25649
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/subtyping.rkt.out.sexp,10711
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/tests-book.rkt.out.sexp,22374
./cleaned_racket/share/pkgs/eopl/tests/chapter8/full-system/test-suite.rkt.out.sexp,2654
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/checker.rkt.out.sexp,12116
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/check-modules.rkt.out.sexp,7174
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/data-structures.rkt.out.sexp,26698
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/environments.rkt.out.sexp,9680
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/expand-type.rkt.out.sexp,525
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/interp.rkt.out.sexp,15960
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/lang.rkt.out.sexp,72688
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/static-data-structures.rkt.out.sexp,17448
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/subtyping.rkt.out.sexp,3495
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/tests-book.rkt.out.sexp,22374
./cleaned_racket/share/pkgs/eopl/tests/chapter8/simplemodules/test-suite.rkt.out.sexp,2654
./cleaned_racket/share/pkgs/eopl/tests/chapter9/classes/classes.rkt.out.sexp,26336
./cleaned_racket/share/pkgs/eopl/tests/chapter9/classes/data-structures.rkt.out.sexp,33234
./cleaned_racket/share/pkgs/eopl/tests/chapter9/classes/environments.rkt.out.sexp,6940
./cleaned_racket/share/pkgs/eopl/tests/chapter9/classes/interp.rkt.out.sexp,21356
./cleaned_racket/share/pkgs/eopl/tests/chapter9/classes/lang.rkt.out.sexp,53868
./cleaned_racket/share/pkgs/eopl/tests/chapter9/classes/store.rkt.out.sexp,4386
./cleaned_racket/share/pkgs/eopl/tests/chapter9/classes/tests.rkt.out.sexp,214051
./cleaned_racket/share/pkgs/eopl/tests/chapter9/typed-oo/checker.rkt.out.sexp,42638
./cleaned_racket/share/pkgs/eopl/tests/chapter9/typed-oo/classes.rkt.out.sexp,27428
./cleaned_racket/share/pkgs/eopl/tests/chapter9/typed-oo/data-structures.rkt.out.sexp,33222
./cleaned_racket/share/pkgs/eopl/tests/chapter9/typed-oo/environments.rkt.out.sexp,6940
./cleaned_racket/share/pkgs/eopl/tests/chapter9/typed-oo/interp.rkt.out.sexp,24668
./cleaned_racket/share/pkgs/eopl/tests/chapter9/typed-oo/lang.rkt.out.sexp,85590
./cleaned_racket/share/pkgs/eopl/tests/chapter9/typed-oo/static-classes.rkt.out.sexp,30239
./cleaned_racket/share/pkgs/eopl/tests/chapter9/typed-oo/static-data-structures.rkt.out.sexp,11956
./cleaned_racket/share/pkgs/eopl/tests/chapter9/typed-oo/store.rkt.out.sexp,4386
./cleaned_racket/share/pkgs/eopl/tests/chapter9/typed-oo/tests.rkt.out.sexp,460176
./cleaned_racket/share/pkgs/eopl/tests/private/utils.rkt.out.sexp,3273
./cleaned_racket/share/pkgs/eopl/tests/sllgen/sllgenTests.rkt.out.sexp,116
./cleaned_racket/share/pkgs/errortrace-doc/errortrace/scribblings/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/errortrace-doc/info.rkt.out.sexp,2710
./cleaned_racket/share/pkgs/errortrace/info.rkt.out.sexp,2914
./cleaned_racket/share/pkgs/errortrace-lib/errortrace/errortrace-key.rkt.out.sexp,1209
./cleaned_racket/share/pkgs/errortrace-lib/errortrace/errortrace-lib.rkt.out.sexp,128189
./cleaned_racket/share/pkgs/errortrace-lib/errortrace/errortrace.rkt.out.sexp,1266
./cleaned_racket/share/pkgs/errortrace-lib/errortrace/lang/body.rkt.out.sexp,6088
./cleaned_racket/share/pkgs/errortrace-lib/errortrace/lang/reader.rkt.out.sexp,7582
./cleaned_racket/share/pkgs/errortrace-lib/errortrace/main.rkt.out.sexp,338
./cleaned_racket/share/pkgs/errortrace-lib/errortrace/private/utils.rkt.out.sexp,10855
./cleaned_racket/share/pkgs/errortrace-lib/errortrace/stacktrace.rkt.out.sexp,232941
./cleaned_racket/share/pkgs/errortrace-lib/errortrace/zo-compile.rkt.out.sexp,943
./cleaned_racket/share/pkgs/errortrace-lib/info.rkt.out.sexp,2684
./cleaned_racket/share/pkgs/frtime/animation/graphics-posn-less-unit.rkt.out.sexp,496643
./cleaned_racket/share/pkgs/frtime/animation/graphics.rkt.out.sexp,193213
./cleaned_racket/share/pkgs/frtime/animation/graphics-sig.rkt.out.sexp,22076
./cleaned_racket/share/pkgs/frtime/animation/graphics-unit.rkt.out.sexp,12659
./cleaned_racket/share/pkgs/frtime/animation.rkt.out.sexp,182116
./cleaned_racket/share/pkgs/frtime/core/contract.rkt.out.sexp,2095
./cleaned_racket/share/pkgs/frtime/core/dv.rkt.out.sexp,13066
./cleaned_racket/share/pkgs/frtime/core/erl.rkt.out.sexp,14584
./cleaned_racket/share/pkgs/frtime/core/frp.rkt.out.sexp,160601
./cleaned_racket/share/pkgs/frtime/core/heap.rkt.out.sexp,20694
./cleaned_racket/share/pkgs/frtime/core/mailbox.rkt.out.sexp,20498
./cleaned_racket/share/pkgs/frtime/core/match.rkt.out.sexp,1990
./cleaned_racket/share/pkgs/frtime/core/sema-mailbox.rkt.out.sexp,13450
./cleaned_racket/share/pkgs/frtime/demos/analog-clock.rkt.out.sexp,12417
./cleaned_racket/share/pkgs/frtime/demos/ball-on-string.rkt.out.sexp,2922
./cleaned_racket/share/pkgs/frtime/demos/delay-mouse.rkt.out.sexp,1775
./cleaned_racket/share/pkgs/frtime/demos/growing-points.rkt.out.sexp,4596
./cleaned_racket/share/pkgs/frtime/demos/mirror-lens.rkt.out.sexp,69087
./cleaned_racket/share/pkgs/frtime/demos/mouse.rkt.out.sexp,1099
./cleaned_racket/share/pkgs/frtime/demos/needles.rkt.out.sexp,6105
./cleaned_racket/share/pkgs/frtime/demos/orbit-mouse.rkt.out.sexp,3554
./cleaned_racket/share/pkgs/frtime/demos/piston.rkt.out.sexp,12098
./cleaned_racket/share/pkgs/frtime/demos/pong.rkt.out.sexp,32057
./cleaned_racket/share/pkgs/frtime/demos/push-pull-ball.rkt.out.sexp,5345
./cleaned_racket/share/pkgs/frtime/demos/rotation.rkt.out.sexp,8724
./cleaned_racket/share/pkgs/frtime/demos/tetris.rkt.out.sexp,60775
./cleaned_racket/share/pkgs/frtime/demos/tile-game.rkt.out.sexp,47419
./cleaned_racket/share/pkgs/frtime/demos/ufo.rkt.out.sexp,2901
./cleaned_racket/share/pkgs/frtime/develop-frtime.rkt.out.sexp,4116
./cleaned_racket/share/pkgs/frtime/frlibs/date.rkt.out.sexp,55057
./cleaned_racket/share/pkgs/frtime/frlibs/etc.rkt.out.sexp,127726
./cleaned_racket/share/pkgs/frtime/frlibs/list.rkt.out.sexp,41156
./cleaned_racket/share/pkgs/frtime/frlibs/math.rkt.out.sexp,1738
./cleaned_racket/share/pkgs/frtime/frtime-big.rkt.out.sexp,597
./cleaned_racket/share/pkgs/frtime/frtime-lang-only.rkt.out.sexp,3555
./cleaned_racket/share/pkgs/frtime/frtime.rkt.out.sexp,3629
./cleaned_racket/share/pkgs/frtime/gui/aux-mixin-macros.rkt.out.sexp,18922
./cleaned_racket/share/pkgs/frtime/gui/demo/bindec.rkt.out.sexp,10490
./cleaned_racket/share/pkgs/frtime/gui/demo/instr.rkt.out.sexp,67146
./cleaned_racket/share/pkgs/frtime/gui/demo/timer.rkt.out.sexp,8910
./cleaned_racket/share/pkgs/frtime/gui/fred.rkt.out.sexp,340435
./cleaned_racket/share/pkgs/frtime/gui/info.rkt.out.sexp,1764
./cleaned_racket/share/pkgs/frtime/gui/mixin-macros.rkt.out.sexp,14314
./cleaned_racket/share/pkgs/frtime/gui.rkt.out.sexp,14072
./cleaned_racket/share/pkgs/frtime/gui/simple.rkt.out.sexp,13758
./cleaned_racket/share/pkgs/frtime/info.rkt.out.sexp,3650
./cleaned_racket/share/pkgs/frtime/lang-ext.rkt.out.sexp,139738
./cleaned_racket/share/pkgs/frtime/lang/reader.rkt.out.sexp,8053
./cleaned_racket/share/pkgs/frtime/lang.rkt.out.sexp,3555
./cleaned_racket/share/pkgs/frtime/lang-utils.rkt.out.sexp,100890
./cleaned_racket/share/pkgs/frtime/main.rkt.out.sexp,301
./cleaned_racket/share/pkgs/frtime/opt/frtime-opt-lang.rkt.out.sexp,264
./cleaned_racket/share/pkgs/frtime/opt/frtime-opt.rkt.out.sexp,268267
./cleaned_racket/share/pkgs/frtime/opt/lang/reader.rkt.out.sexp,8053
./cleaned_racket/share/pkgs/frtime/opt/lowered-equivs.rkt.out.sexp,11607
./cleaned_racket/share/pkgs/frtime/reactive/lang/reader.rkt.out.sexp,8053
./cleaned_racket/share/pkgs/frtime/reactive.rkt.out.sexp,4034
./cleaned_racket/share/pkgs/frtime/struct.rkt.out.sexp,64027
./cleaned_racket/share/pkgs/frtime/tests/info.rkt.out.sexp,1506
./cleaned_racket/share/pkgs/frtime/tests/test-docs-complete.rkt.out.sexp,301
./cleaned_racket/share/pkgs/frtime/tests/time.rkt.out.sexp,1812
./cleaned_racket/share/pkgs/frtime/tool/frtime-tool.rkt.out.sexp,25331
./cleaned_racket/share/pkgs/frtime/tool/info.rkt.out.sexp,2188
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/main.rkt.out.sexp,98254
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/private/constants.rkt.out.sexp,2418
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/private/display.rkt.out.sexp,15528
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/private/drawing-helpers.rkt.out.sexp,43113
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/private/graph-drawing.rkt.out.sexp,50847
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/private/gui-helpers.rkt.out.sexp,19282
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/private/pict-canvas.rkt.out.sexp,58469
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/private/visualizer-data.rkt.out.sexp,106360
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/private/visualizer-drawing.rkt.out.sexp,177658
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/private/visualizer-gui.rkt.out.sexp,132068
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/scribblings/common.rkt.out.sexp,3065
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/tests/blocks.rkt.out.sexp,9308
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/tests/trace.rkt.out.sexp,53161
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/tests/visualizer.rkt.out.sexp,323690
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/tests/vtrace3.rkt.out.sexp,9896
./cleaned_racket/share/pkgs/future-visualizer/future-visualizer/trace.rkt.out.sexp,10576
./cleaned_racket/share/pkgs/future-visualizer/info.rkt.out.sexp,2690
./cleaned_racket/share/pkgs/future-visualizer-typed/future-visualizer/typed.rkt.out.sexp,11160
./cleaned_racket/share/pkgs/future-visualizer-typed/info.rkt.out.sexp,2454
./cleaned_racket/share/pkgs/games/aces/aces.rkt.out.sexp,111637
./cleaned_racket/share/pkgs/games/aces/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/blackjack/blackjack.rkt.out.sexp,132753
./cleaned_racket/share/pkgs/games/blackjack/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/cards/base.rkt.out.sexp,4487
./cleaned_racket/share/pkgs/games/cards/card-class.rkt.out.sexp,120960
./cleaned_racket/share/pkgs/games/cards/cards.rkt.out.sexp,412
./cleaned_racket/share/pkgs/games/cards/classes.rkt.out.sexp,302375
./cleaned_racket/share/pkgs/games/cards/constants.rkt.out.sexp,12121
./cleaned_racket/share/pkgs/games/cards/generate.rkt.out.sexp,222442
./cleaned_racket/share/pkgs/games/cards/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/games/cards/main.rkt.out.sexp,338
./cleaned_racket/share/pkgs/games/cards/make-cards.rkt.out.sexp,47832
./cleaned_racket/share/pkgs/games/cards/region.rkt.out.sexp,7894
./cleaned_racket/share/pkgs/games/cards.rkt.out.sexp,338
./cleaned_racket/share/pkgs/games/cards/snipclass.rkt.out.sexp,4320
./cleaned_racket/share/pkgs/games/cards/utils.rkt.out.sexp,3123
./cleaned_racket/share/pkgs/games/chat-noir/chat-noir-literate.rkt.out.sexp,382438
./cleaned_racket/share/pkgs/games/chat-noir/chat-noir-unit.rkt.out.sexp,8999
./cleaned_racket/share/pkgs/games/chat-noir/hash.rkt.out.sexp,1473
./cleaned_racket/share/pkgs/games/chat-noir/info.rkt.out.sexp,2448
./cleaned_racket/share/pkgs/games/checkers/checkers.rkt.out.sexp,135907
./cleaned_racket/share/pkgs/games/checkers/honu-bitmaps.rkt.out.sexp,134471
./cleaned_racket/share/pkgs/games/checkers/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/crazy8s/crazy8s.rkt.out.sexp,246075
./cleaned_racket/share/pkgs/games/crazy8s/info.rkt.out.sexp,1946
./cleaned_racket/share/pkgs/games/doors/doors.rkt.out.sexp,87654
./cleaned_racket/share/pkgs/games/doors/graph.rkt.out.sexp,54222
./cleaned_racket/share/pkgs/games/doors/private/utils.rkt.out.sexp,2190
./cleaned_racket/share/pkgs/games/doors/utils.rkt.out.sexp,59775
./cleaned_racket/share/pkgs/games/gcalc/gcalc.rkt.out.sexp,389729
./cleaned_racket/share/pkgs/games/gcalc/info.rkt.out.sexp,1714
./cleaned_racket/share/pkgs/games/ginrummy/ginrummy.rkt.out.sexp,137226
./cleaned_racket/share/pkgs/games/ginrummy/info.rkt.out.sexp,1946
./cleaned_racket/share/pkgs/games/gl-board-game/gl-board.rkt.out.sexp,143005
./cleaned_racket/share/pkgs/games/gl-board-game/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/games/gl-board-game/main.rkt.out.sexp,338
./cleaned_racket/share/pkgs/games/gl-board-game.rkt.out.sexp,338
./cleaned_racket/share/pkgs/games/gobblet/check.rkt.out.sexp,25445
./cleaned_racket/share/pkgs/games/gobblet/explore.rkt.out.sexp,65188
./cleaned_racket/share/pkgs/games/gobblet/gobblet.rkt.out.sexp,24642
./cleaned_racket/share/pkgs/games/gobblet/gui.rkt.out.sexp,115481
./cleaned_racket/share/pkgs/games/gobblet/heuristics.rkt.out.sexp,12782
./cleaned_racket/share/pkgs/games/gobblet/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/gobblet/model.rkt.out.sexp,66735
./cleaned_racket/share/pkgs/games/gobblet/plays-3x3.rkt.out.sexp,382
./cleaned_racket/share/pkgs/games/gobblet/robot.rkt.out.sexp,24447
./cleaned_racket/share/pkgs/games/gobblet/sig.rkt.out.sexp,9746
./cleaned_racket/share/pkgs/games/gobblet/test-explore.rkt.out.sexp,25956
./cleaned_racket/share/pkgs/games/gobblet/test-model.rkt.out.sexp,228498
./cleaned_racket/share/pkgs/games/gobblet/test.rkt.out.sexp,3264
./cleaned_racket/share/pkgs/games/gofish/gofish.rkt.out.sexp,100944
./cleaned_racket/share/pkgs/games/gofish/info.rkt.out.sexp,1946
./cleaned_racket/share/pkgs/games/info.rkt.out.sexp,3770
./cleaned_racket/share/pkgs/games/jewel/array.rkt.out.sexp,32522
./cleaned_racket/share/pkgs/games/jewel/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/jewel/jewel.rkt.out.sexp,247502
./cleaned_racket/share/pkgs/games/jewel/shapes.rkt.out.sexp,106779
./cleaned_racket/share/pkgs/games/jewel/text.rkt.out.sexp,13253
./cleaned_racket/share/pkgs/games/lights-out/board.rkt.out.sexp,30582
./cleaned_racket/share/pkgs/games/lights-out/boards.rkt.out.sexp,3628
./cleaned_racket/share/pkgs/games/lights-out/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/lights-out/lights-out.rkt.out.sexp,81176
./cleaned_racket/share/pkgs/games/main.rkt.out.sexp,42048
./cleaned_racket/share/pkgs/games/memory/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/memory/memory.rkt.out.sexp,59945
./cleaned_racket/share/pkgs/games/mines/gen-tiles.rkt.out.sexp,133676
./cleaned_racket/share/pkgs/games/mines/info.rkt.out.sexp,1946
./cleaned_racket/share/pkgs/games/mines/mines.rkt.out.sexp,176180
./cleaned_racket/share/pkgs/games/paint-by-numbers/all-problems.rkt.out.sexp,193477
./cleaned_racket/share/pkgs/games/paint-by-numbers/gui.rkt.out.sexp,290825
./cleaned_racket/share/pkgs/games/paint-by-numbers/info.rkt.out.sexp,1974
./cleaned_racket/share/pkgs/games/paint-by-numbers/paint-by-numbers.rkt.out.sexp,204478
./cleaned_racket/share/pkgs/games/paint-by-numbers/problem.rkt.out.sexp,3583
./cleaned_racket/share/pkgs/games/paint-by-numbers/raw-problems/build-final.rkt.out.sexp,25873
./cleaned_racket/share/pkgs/games/paint-by-numbers/raw-problems/build-hattori.rkt.out.sexp,27822
./cleaned_racket/share/pkgs/games/paint-by-numbers/raw-problems/build-rows-cols.rkt.out.sexp,19485
./cleaned_racket/share/pkgs/games/paint-by-numbers/raw-problems/build-solution-sets.rkt.out.sexp,60856
./cleaned_racket/share/pkgs/games/paint-by-numbers/raw-problems/raw-hattori.rkt.out.sexp,380
./cleaned_racket/share/pkgs/games/paint-by-numbers/raw-problems/raw-kajitani.rkt.out.sexp,381
./cleaned_racket/share/pkgs/games/paint-by-numbers/raw-problems/raw-misc.rkt.out.sexp,377
./cleaned_racket/share/pkgs/games/paint-by-numbers/raw-problems/raw-problems.rkt.out.sexp,381
./cleaned_racket/share/pkgs/games/paint-by-numbers/raw-problems/size-calculation.rkt.out.sexp,6255
./cleaned_racket/share/pkgs/games/paint-by-numbers/solve.rkt.out.sexp,82879
./cleaned_racket/share/pkgs/games/parcheesi/admin-gui.rkt.out.sexp,302221
./cleaned_racket/share/pkgs/games/parcheesi/admin.rkt.out.sexp,81879
./cleaned_racket/share/pkgs/games/parcheesi/best-players.rkt.out.sexp,1362985
./cleaned_racket/share/pkgs/games/parcheesi/board.rkt.out.sexp,112303
./cleaned_racket/share/pkgs/games/parcheesi/die.rkt.out.sexp,32214
./cleaned_racket/share/pkgs/games/parcheesi/gui.rkt.out.sexp,219797
./cleaned_racket/share/pkgs/games/parcheesi/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/parcheesi/interfaces.rkt.out.sexp,1067
./cleaned_racket/share/pkgs/games/parcheesi/make-bitmap.rkt.out.sexp,167829
./cleaned_racket/share/pkgs/games/parcheesi/moves.rkt.out.sexp,121186
./cleaned_racket/share/pkgs/games/parcheesi/parcheesi.rkt.out.sexp,1463
./cleaned_racket/share/pkgs/games/parcheesi/play-game.rkt.out.sexp,86629
./cleaned_racket/share/pkgs/games/parcheesi/rules.rkt.out.sexp,51527
./cleaned_racket/share/pkgs/games/parcheesi/test.rkt.out.sexp,16453
./cleaned_racket/share/pkgs/games/pousse/board.rkt.out.sexp,13790
./cleaned_racket/share/pkgs/games/pousse/board-size.rkt.out.sexp,439
./cleaned_racket/share/pkgs/games/pousse/counter.rkt.out.sexp,15237
./cleaned_racket/share/pkgs/games/pousse/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/pousse/pousse.rkt.out.sexp,256285
./cleaned_racket/share/pkgs/games/pousse/robot.rkt.out.sexp,37829
./cleaned_racket/share/pkgs/games/pousse/utils.rkt.out.sexp,9707
./cleaned_racket/share/pkgs/games/same/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/same/same-lib.rkt.out.sexp,56937
./cleaned_racket/share/pkgs/games/same/same.rkt.out.sexp,109786
./cleaned_racket/share/pkgs/games/scribblings/common.rkt.out.sexp,13601
./cleaned_racket/share/pkgs/games/show-help.rkt.out.sexp,44012
./cleaned_racket/share/pkgs/games/show-scribbling.rkt.out.sexp,3292
./cleaned_racket/share/pkgs/games/slidey/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/slidey/slidey-main.rkt.out.sexp,1797
./cleaned_racket/share/pkgs/games/spider/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/spider/spider.rkt.out.sexp,143924
./cleaned_racket/share/pkgs/games/tally-maze/game.rkt.out.sexp,65534
./cleaned_racket/share/pkgs/games/tally-maze/info.rkt.out.sexp,1722
./cleaned_racket/share/pkgs/games/tally-maze.rkt.out.sexp,578
./cleaned_racket/share/pkgs/games/tally-maze/state.rkt.out.sexp,41802
./cleaned_racket/share/pkgs/games/tests/test-docs-complete.rkt.out.sexp,1794
./cleaned_racket/share/pkgs/gui-doc/embedded-gui/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/gui-doc/embedded-gui/scribblings/common.rkt.out.sexp,375
./cleaned_racket/share/pkgs/gui-doc/info.rkt.out.sexp,2934
./cleaned_racket/share/pkgs/gui-doc/mrlib/info.rkt.out.sexp,1516
./cleaned_racket/share/pkgs/gui-doc/mrlib/scribblings/aligned-pasteboard/common.rkt.out.sexp,375
./cleaned_racket/share/pkgs/gui-doc/mrlib/scribblings/common.rkt.out.sexp,375
./cleaned_racket/share/pkgs/gui-doc/mrlib/scribblings/graph/common.rkt.out.sexp,375
./cleaned_racket/share/pkgs/gui-doc/mrlib/scribblings/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/gui-doc/scribblings/framework/info.rkt.out.sexp,1754
./cleaned_racket/share/pkgs/gui-doc/scribblings/framework/main-extracts.rkt.out.sexp,9238
./cleaned_racket/share/pkgs/gui-doc/scribblings/framework/mode-helpers.rkt.out.sexp,11294
./cleaned_racket/share/pkgs/gui-doc/scribblings/gui/blurbs.rkt.out.sexp,57986
./cleaned_racket/share/pkgs/gui-doc/scribblings/gui/common.rkt.out.sexp,597
./cleaned_racket/share/pkgs/gui-doc/scribblings/gui/diagrams.rkt.out.sexp,4701
./cleaned_racket/share/pkgs/gui-doc/scribblings/gui/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/gui-doc/scribblings/gui/snip-example.rkt.out.sexp,31900
./cleaned_racket/share/pkgs/gui-doc/scribblings/gui/test-snip-example.rkt.out.sexp,13459
